Date,Price
2020-03-03 12-AM,60.44
2020-03-02 11-PM,61.42
2020-03-02 10-PM,61.02
2020-03-02 09-PM,61.93
2020-03-02 08-PM,61.58
2020-03-02 07-PM,61.71
2020-03-02 06-PM,61.96
2020-03-02 05-PM,61.76
2020-03-02 04-PM,61.48
2020-03-02 03-PM,60.53
2020-03-02 02-PM,60.49
2020-03-02 01-PM,60.33
2020-03-02 12-PM,59.59
2020-03-02 11-AM,59.74
2020-03-02 10-AM,59.76
2020-03-02 09-AM,59.52
2020-03-02 08-AM,59.05
2020-03-02 07-AM,58.25
2020-03-02 06-AM,58.34
2020-03-02 05-AM,58.51
2020-03-02 04-AM,58.23
2020-03-02 03-AM,57.7
2020-03-02 02-AM,58.24
2020-03-02 01-AM,57.84
2020-03-02 12-AM,57.91
2020-03-01 11-PM,57.7
2020-03-01 10-PM,58.07
2020-03-01 09-PM,56.85
2020-03-01 08-PM,56.66
2020-03-01 07-PM,57.45
2020-03-01 06-PM,56.44
2020-03-01 05-PM,57.4
2020-03-01 04-PM,57.83
2020-03-01 03-PM,58.64
2020-03-01 02-PM,58.8
2020-03-01 01-PM,59.14
2020-03-01 12-PM,58.92
2020-03-01 11-AM,59.62
2020-03-01 10-AM,59.03
2020-03-01 09-AM,58.48
2020-03-01 08-AM,58.76
2020-03-01 07-AM,58.78
2020-03-01 06-AM,58.89
2020-03-01 05-AM,59.34
2020-03-01 04-AM,59.19
2020-03-01 03-AM,59.59
2020-03-01 02-AM,59.51
2020-03-01 01-AM,59.97
2020-03-01 12-AM,58.48
2020-02-29 11-PM,58.05
2020-02-29 10-PM,58.98
2020-02-29 09-PM,58.71
2020-02-29 08-PM,58.95
2020-02-29 07-PM,59.59
2020-02-29 06-PM,59.34
2020-02-29 05-PM,59.39
2020-02-29 04-PM,58.16
2020-02-29 03-PM,58.6
2020-02-29 02-PM,58.57
2020-02-29 01-PM,59.03
2020-02-29 12-PM,59.26
2020-02-29 11-AM,59.76
2020-02-29 10-AM,58.68
2020-02-29 09-AM,59.31
2020-02-29 08-AM,60.42
2020-02-29 07-AM,60.65
2020-02-29 06-AM,60.45
2020-02-29 05-AM,61.25
2020-02-29 04-AM,60.77
2020-02-29 03-AM,60.02
2020-02-29 02-AM,60.01
2020-02-29 01-AM,60.01
2020-02-29 12-AM,60.75
2020-02-28 11-PM,59.89
2020-02-28 10-PM,60.97
2020-02-28 09-PM,59.8
2020-02-28 08-PM,59.06
2020-02-28 07-PM,58.43
2020-02-28 06-PM,58.44
2020-02-28 05-PM,58.86
2020-02-28 04-PM,59.48
2020-02-28 03-PM,60.31
2020-02-28 02-PM,59.53
2020-02-28 01-PM,59.48
2020-02-28 12-PM,58.27
2020-02-28 11-AM,58.59
2020-02-28 10-AM,58.75
2020-02-28 09-AM,58.3
2020-02-28 08-AM,60.17
2020-02-28 07-AM,60.4
2020-02-28 06-AM,60.71
2020-02-28 05-AM,61.44
2020-02-28 04-AM,61.8
2020-02-28 03-AM,62.15
2020-02-28 02-AM,62.79
2020-02-28 01-AM,63.19
2020-02-28 12-AM,62.52
2020-02-27 11-PM,61.77
2020-02-27 10-PM,62.35
2020-02-27 09-PM,61.16
2020-02-27 08-PM,63.15
2020-02-27 07-PM,63.56
2020-02-27 06-PM,63.79
2020-02-27 05-PM,64.24
2020-02-27 04-PM,64.4
2020-02-27 03-PM,62.62
2020-02-27 02-PM,62.26
2020-02-27 01-PM,62.06
2020-02-27 12-PM,61.45
2020-02-27 11-AM,61.09
2020-02-27 10-AM,61.5
2020-02-27 09-AM,60.71
2020-02-27 08-AM,61.48
2020-02-27 07-AM,61.35
2020-02-27 06-AM,61.42
2020-02-27 05-AM,61.19
2020-02-27 04-AM,60.22
2020-02-27 03-AM,60.28
2020-02-27 02-AM,59.81
2020-02-27 01-AM,60.48
2020-02-27 12-AM,58.69
2020-02-26 11-PM,60.53
2020-02-26 10-PM,61.04
2020-02-26 09-PM,60.69
2020-02-26 08-PM,61.85
2020-02-26 07-PM,62.52
2020-02-26 06-PM,62.27
2020-02-26 05-PM,59.85
2020-02-26 04-PM,61.86
2020-02-26 03-PM,63.02
2020-02-26 02-PM,63.83
2020-02-26 01-PM,65.22
2020-02-26 12-PM,67.5
2020-02-26 11-AM,65.72
2020-02-26 10-AM,66.93
2020-02-26 09-AM,66.25
2020-02-26 08-AM,67.07
2020-02-26 07-AM,67.65
2020-02-26 06-AM,69.51
2020-02-26 05-AM,69.48
2020-02-26 04-AM,68.63
2020-02-26 03-AM,68.62
2020-02-26 02-AM,68.56
2020-02-26 01-AM,68.63
2020-02-26 12-AM,70.68
2020-02-25 11-PM,70.98
2020-02-25 10-PM,72.04
2020-02-25 09-PM,71.67
2020-02-25 08-PM,70.67
2020-02-25 07-PM,70.68
2020-02-25 06-PM,71.34
2020-02-25 05-PM,70.35
2020-02-25 04-PM,70.04
2020-02-25 03-PM,72.12
2020-02-25 02-PM,72.13
2020-02-25 01-PM,74.28
2020-02-25 12-PM,74.82
2020-02-25 11-AM,75.04
2020-02-25 10-AM,73.97
2020-02-25 09-AM,73.97
2020-02-25 08-AM,73.85
2020-02-25 07-AM,73.81
2020-02-25 06-AM,73.53
2020-02-25 05-AM,73.39
2020-02-25 04-AM,74.19
2020-02-25 03-AM,74.44
2020-02-25 02-AM,74.8
